You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. If you see this, DO NOT PANIC! This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thouroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
Parsed arguments:
 +-----------------------------------+-----------+-----------------+------------+--------+-------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data_dir                          | peft_type | task            | batch_size | epochs | lr    | seed | add_prefix | device | save_freq | num_virtual_tokens | balance | r | la | sep_tok |
+-----------------------------------+-----------+-----------------+------------+--------+-------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data/datasets/data_imputation/Buy | lora      | data_imputation | 16         | 200    | 0.001 | 1234 | False      | cuda   | 10        | 50                 | False   | 8 | 8  | .       |
+-----------------------------------+-----------+-----------------+------------+--------+-------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
trainable params: 294,912 || all params: 60,801,536 || trainable%: 0.4850403779272945
Epoch: 0 | Train Loss: 6.6583 | Val Loss: 1.2663 | Train Acc: 0.0405 | Val Acc: 0.1880 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 4.374478101730347 secs
Epoch: 18 | Train Loss: 0.1724 | Val Loss: 0.1038 | Train Acc: 0.8998 | Val Acc: 0.8974 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.436245918273926 secs
Epoch: 19 | Train Loss: 0.1637 | Val Loss: 0.1017 | Train Acc: 0.8913 | Val Acc: 0.9145 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.5101678371429443 secs
Saving model with validation Acc: 0.9145299145299145 at epoch: 19
Epoch: 20 | Train Loss: 0.1567 | Val Loss: 0.1030 | Train Acc: 0.8913 | Val Acc: 0.9060 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.524778127670288 secs
Epoch: 21 | Train Loss: 0.1585 | Val Loss: 0.0920 | Train Acc: 0.9041 | Val Acc: 0.9145 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.463587760925293 secs
Epoch: 22 | Train Loss: 0.1325 | Val Loss: 0.0890 | Train Acc: 0.9104 | Val Acc: 0.9231 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.504547357559204 secs
Saving model with validation Acc: 0.9230769230769231 at epoch: 22
Epoch: 23 | Train Loss: 0.1377 | Val Loss: 0.0788 | Train Acc: 0.9019 | Val Acc: 0.9231 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.467085361480713 secs
Epoch: 24 | Train Loss: 0.1247 | Val Loss: 0.0770 | Train Acc: 0.9168 | Val Acc: 0.9231 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4160754680633545 secs
Epoch: 25 | Train Loss: 0.1063 | Val Loss: 0.0743 | Train Acc: 0.9275 | Val Acc: 0.9231 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.444526433944702 secs
Epoch: 26 | Train Loss: 0.1130 | Val Loss: 0.0736 | Train Acc: 0.9041 | Val Acc: 0.9316 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4554426670074463 secs
Saving model with validation Acc: 0.9316239316239316 at epoch: 26
Epoch: 27 | Train Loss: 0.1141 | Val Loss: 0.0691 | Train Acc: 0.9168 | Val Acc: 0.9231 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.468782663345337 secs
Epoch: 28 | Train Loss: 0.1180 | Val Loss: 0.0642 | Train Acc: 0.9211 | Val Acc: 0.9316 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.3914103507995605 secs
Epoch: 29 | Train Loss: 0.1032 | Val Loss: 0.0663 | Train Acc: 0.9254 | Val Acc: 0.9316 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4407362937927246 secs
Epoch: 30 | Train Loss: 0.0999 | Val Loss: 0.0628 | Train Acc: 0.9275 | Val Acc: 0.9402 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.2892346382141113 secs
Saving model with validation Acc: 0.9401709401709402 at epoch: 30
Epoch: 31 | Train Loss: 0.0829 | Val Loss: 0.0620 | Train Acc: 0.9403 | Val Acc: 0.9316 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.488787889480591 secs
Epoch: 32 | Train Loss: 0.0977 | Val Loss: 0.0592 | Train Acc: 0.9339 | Val Acc: 0.9316 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4210588932037354 secs
Epoch: 33 | Train Loss: 0.1106 | Val Loss: 0.0546 | Train Acc: 0.9168 | Val Acc: 0.9402 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.446819305419922 secs
Epoch: 34 | Train Loss: 0.0767 | Val Loss: 0.0513 | Train Acc: 0.9296 | Val Acc: 0.9402 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.3514933586120605 secs
Epoch: 35 | Train Loss: 0.1023 | Val Loss: 0.0480 | Train Acc: 0.9403 | Val Acc: 0.9402 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.3848392963409424 secs
Epoch: 36 | Train Loss: 0.0758 | Val Loss: 0.0468 | Train Acc: 0.9360 | Val Acc: 0.9402 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4725182056427 secs
Epoch: 37 | Train Loss: 0.0742 | Val Loss: 0.0467 | Train Acc: 0.9254 | Val Acc: 0.9487 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.365110397338867 secs
Saving model with validation Acc: 0.9487179487179487 at epoch: 37
Epoch: 38 | Train Loss: 0.0772 | Val Loss: 0.0454 | Train Acc: 0.9424 | Val Acc: 0.9573 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4972641468048096 secs
Saving model with validation Acc: 0.9572649572649573 at epoch: 38
Epoch: 39 | Train Loss: 0.0740 | Val Loss: 0.0459 | Train Acc: 0.9382 | Val Acc: 0.9573 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4744768142700195 secs
Epoch: 40 | Train Loss: 0.0596 | Val Loss: 0.0428 | Train Acc: 0.9275 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.443342685699463 secs
Saving model with validation Acc: 0.9658119658119658 at epoch: 40
Epoch: 41 | Train Loss: 0.0724 | Val Loss: 0.0430 | Train Acc: 0.9360 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4856224060058594 secs
Epoch: 42 | Train Loss: 0.0661 | Val Loss: 0.0426 | Train Acc: 0.9296 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.464087963104248 secs
Epoch: 43 | Train Loss: 0.0682 | Val Loss: 0.0416 | Train Acc: 0.9382 | Val Acc: 0.9573 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.485241413116455 secs
Epoch: 44 | Train Loss: 0.0560 | Val Loss: 0.0407 | Train Acc: 0.9467 | Val Acc: 0.9573 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4343056678771973 secs
Epoch: 45 | Train Loss: 0.0556 | Val Loss: 0.0399 | Train Acc: 0.9531 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.5327041149139404 secs
Epoch: 46 | Train Loss: 0.0472 | Val Loss: 0.0406 | Train Acc: 0.9531 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4135515689849854 secs
Epoch: 47 | Train Loss: 0.0561 | Val Loss: 0.0421 | Train Acc: 0.9488 | Val Acc: 0.9573 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4729084968566895 secs
Epoch: 48 | Train Loss: 0.0435 | Val Loss: 0.0412 | Train Acc: 0.9638 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4847359657287598 secs
Epoch: 49 | Train Loss: 0.0417 | Val Loss: 0.0409 | Train Acc: 0.9552 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4613046646118164 secs
Epoch: 50 | Train Loss: 0.0429 | Val Loss: 0.0399 | Train Acc: 0.9488 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.5383050441741943 secs
Epoch: 51 | Train Loss: 0.0566 | Val Loss: 0.0395 | Train Acc: 0.9467 | Val Acc: 0.9487 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.448046922683716 secs
Epoch: 52 | Train Loss: 0.0534 | Val Loss: 0.0370 | Train Acc: 0.9467 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4258010387420654 secs
Epoch: 53 | Train Loss: 0.0443 | Val Loss: 0.0360 | Train Acc: 0.9488 | Val Acc: 0.9573 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4387805461883545 secs
Epoch: 54 | Train Loss: 0.0470 | Val Loss: 0.0359 | Train Acc: 0.9403 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.413550853729248 secs
Epoch: 55 | Train Loss: 0.0431 | Val Loss: 0.0365 | Train Acc: 0.9616 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.423680543899536 secs
Epoch: 56 | Train Loss: 0.0427 | Val Loss: 0.0374 | Train Acc: 0.9510 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4051077365875244 secs
Epoch: 57 | Train Loss: 0.0369 | Val Loss: 0.0392 | Train Acc: 0.9574 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.463477373123169 secs
Epoch: 58 | Train Loss: 0.0370 | Val Loss: 0.0360 | Train Acc: 0.9638 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.439162254333496 secs
Epoch: 59 | Train Loss: 0.0366 | Val Loss: 0.0380 | Train Acc: 0.9552 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.447878122329712 secs
Epoch: 60 | Train Loss: 0.0316 | Val Loss: 0.0355 | Train Acc: 0.9510 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.467111825942993 secs
Epoch: 61 | Train Loss: 0.0368 | Val Loss: 0.0350 | Train Acc: 0.9574 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.46004319190979 secs
Epoch: 62 | Train Loss: 0.0358 | Val Loss: 0.0353 | Train Acc: 0.9595 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.443699359893799 secs
Epoch: 63 | Train Loss: 0.0333 | Val Loss: 0.0372 | Train Acc: 0.9552 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4688525199890137 secs
Epoch: 64 | Train Loss: 0.0289 | Val Loss: 0.0368 | Train Acc: 0.9552 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4390931129455566 secs
Epoch: 65 | Train Loss: 0.0296 | Val Loss: 0.0364 | Train Acc: 0.9659 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4624993801116943 secs
Epoch: 66 | Train Loss: 0.0349 | Val Loss: 0.0347 | Train Acc: 0.9680 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.44089674949646 secs
Epoch: 67 | Train Loss: 0.0235 | Val Loss: 0.0336 | Train Acc: 0.9638 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.3635849952697754 secs
Epoch: 68 | Train Loss: 0.0266 | Val Loss: 0.0339 | Train Acc: 0.9701 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4893221855163574 secs
Epoch: 69 | Train Loss: 0.0241 | Val Loss: 0.0350 | Train Acc: 0.9680 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4987356662750244 secs
Epoch: 70 | Train Loss: 0.0203 | Val Loss: 0.0353 | Train Acc: 0.9701 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4557836055755615 secs
Epoch: 71 | Train Loss: 0.0274 | Val Loss: 0.0361 | Train Acc: 0.9616 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4530646800994873 secs
Epoch: 72 | Train Loss: 0.0232 | Val Loss: 0.0374 | Train Acc: 0.9680 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4326424598693848 secs
Epoch: 73 | Train Loss: 0.0230 | Val Loss: 0.0357 | Train Acc: 0.9638 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.40797758102417 secs
Epoch: 74 | Train Loss: 0.0197 | Val Loss: 0.0366 | Train Acc: 0.9701 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.496255874633789 secs
Epoch: 75 | Train Loss: 0.0215 | Val Loss: 0.0350 | Train Acc: 0.9723 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.410175323486328 secs
Epoch: 76 | Train Loss: 0.0192 | Val Loss: 0.0362 | Train Acc: 0.9787 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.51993727684021 secs
Epoch: 77 | Train Loss: 0.0269 | Val Loss: 0.0362 | Train Acc: 0.9659 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4575042724609375 secs
Epoch: 78 | Train Loss: 0.0269 | Val Loss: 0.0389 | Train Acc: 0.9595 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.445474147796631 secs
Epoch: 79 | Train Loss: 0.0238 | Val Loss: 0.0391 | Train Acc: 0.9659 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4682323932647705 secs
Epoch: 80 | Train Loss: 0.0231 | Val Loss: 0.0384 | Train Acc: 0.9701 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.486424446105957 secs
Epoch: 81 | Train Loss: 0.0177 | Val Loss: 0.0396 | Train Acc: 0.9744 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.419832229614258 secs
Epoch: 82 | Train Loss: 0.0158 | Val Loss: 0.0389 | Train Acc: 0.9744 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.48763370513916 secs
Epoch: 83 | Train Loss: 0.0121 | Val Loss: 0.0402 | Train Acc: 0.9829 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.432861328125 secs
Epoch: 84 | Train Loss: 0.0178 | Val Loss: 0.0411 | Train Acc: 0.9744 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.5007309913635254 secs
Epoch: 85 | Train Loss: 0.0224 | Val Loss: 0.0400 | Train Acc: 0.9680 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.439851999282837 secs
Epoch: 86 | Train Loss: 0.0129 | Val Loss: 0.0420 | Train Acc: 0.9808 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.443272829055786 secs
Epoch: 87 | Train Loss: 0.0180 | Val Loss: 0.0418 | Train Acc: 0.9701 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.379257917404175 secs
Epoch: 88 | Train Loss: 0.0153 | Val Loss: 0.0411 | Train Acc: 0.9808 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.42694354057312 secs
Epoch: 89 | Train Loss: 0.0177 | Val Loss: 0.0397 | Train Acc: 0.9765 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.434253692626953 secs
Epoch: 90 | Train Loss: 0.0155 | Val Loss: 0.0399 | Train Acc: 0.9808 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4438321590423584 secs
Epoch: 91 | Train Loss: 0.0149 | Val Loss: 0.0389 | Train Acc: 0.9851 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.508211374282837 secs
Epoch: 92 | Train Loss: 0.0120 | Val Loss: 0.0394 | Train Acc: 0.9765 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.513576030731201 secs
Epoch: 93 | Train Loss: 0.0119 | Val Loss: 0.0382 | Train Acc: 0.9829 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4504711627960205 secs
Epoch: 94 | Train Loss: 0.0174 | Val Loss: 0.0377 | Train Acc: 0.9744 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.413748264312744 secs
Epoch: 95 | Train Loss: 0.0154 | Val Loss: 0.0405 | Train Acc: 0.9765 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.498915195465088 secs
Epoch: 96 | Train Loss: 0.0172 | Val Loss: 0.0386 | Train Acc: 0.9872 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4175868034362793 secs
Epoch: 97 | Train Loss: 0.0158 | Val Loss: 0.0355 | Train Acc: 0.9744 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.451759099960327 secs
Epoch: 98 | Train Loss: 0.0198 | Val Loss: 0.0349 | Train Acc: 0.9659 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4180006980895996 secs
Epoch: 99 | Train Loss: 0.0165 | Val Loss: 0.0375 | Train Acc: 0.9701 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.426063299179077 secs
Epoch: 100 | Train Loss: 0.0118 | Val Loss: 0.0372 | Train Acc: 0.9829 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.416583776473999 secs
Epoch: 101 | Train Loss: 0.0077 | Val Loss: 0.0377 | Train Acc: 0.9936 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.448733329772949 secs
Epoch: 102 | Train Loss: 0.0125 | Val Loss: 0.0377 | Train Acc: 0.9808 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.374473810195923 secs
Epoch: 103 | Train Loss: 0.0105 | Val Loss: 0.0383 | Train Acc: 0.9893 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.498990297317505 secs
Epoch: 104 | Train Loss: 0.0114 | Val Loss: 0.0363 | Train Acc: 0.9787 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4222402572631836 secs
Epoch: 105 | Train Loss: 0.0160 | Val Loss: 0.0378 | Train Acc: 0.9765 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.388413190841675 secs
Epoch: 106 | Train Loss: 0.0108 | Val Loss: 0.0382 | Train Acc: 0.9829 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.468444347381592 secs
Epoch: 107 | Train Loss: 0.0138 | Val Loss: 0.0392 | Train Acc: 0.9808 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4466614723205566 secs
Epoch: 108 | Train Loss: 0.0098 | Val Loss: 0.0403 | Train Acc: 0.9829 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.495863199234009 secs
Epoch: 109 | Train Loss: 0.0116 | Val Loss: 0.0394 | Train Acc: 0.9808 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.463639736175537 secs
Epoch: 110 | Train Loss: 0.0085 | Val Loss: 0.0396 | Train Acc: 0.9872 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.418489456176758 secs
Epoch: 111 | Train Loss: 0.0130 | Val Loss: 0.0414 | Train Acc: 0.9787 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4677255153656006 secs
Epoch: 112 | Train Loss: 0.0128 | Val Loss: 0.0407 | Train Acc: 0.9872 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.360379457473755 secs
Epoch: 113 | Train Loss: 0.0118 | Val Loss: 0.0399 | Train Acc: 0.9787 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4634666442871094 secs
Epoch: 114 | Train Loss: 0.0098 | Val Loss: 0.0418 | Train Acc: 0.9893 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.413661479949951 secs
Epoch: 115 | Train Loss: 0.0143 | Val Loss: 0.0435 | Train Acc: 0.9893 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4524307250976562 secs
Epoch: 116 | Train Loss: 0.0158 | Val Loss: 0.0401 | Train Acc: 0.9765 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.37333345413208 secs
Epoch: 117 | Train Loss: 0.0094 | Val Loss: 0.0398 | Train Acc: 0.9851 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.454970121383667 secs
Epoch: 118 | Train Loss: 0.0118 | Val Loss: 0.0412 | Train Acc: 0.9915 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4954636096954346 secs
Epoch: 119 | Train Loss: 0.0102 | Val Loss: 0.0405 | Train Acc: 0.9829 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.4489495754241943 secs
Epoch: 120 | Train Loss: 0.0059 | Val Loss: 0.0409 | Train Acc: 0.9872 | Val Acc: 0.9658 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 3.510793924331665 secs
