You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. If you see this, DO NOT PANIC! This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thouroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
Parsed arguments:
 +--------------------------------------------------------+-----------+-----------------+------------+--------+--------+------+------------+--------+-----------+--------------------+---------+---+----+------------+---------+
| data_dir                                               | peft_type | task            | batch_size | epochs | lr     | seed | add_prefix | device | save_freq | num_virtual_tokens | balance | r | la | base_model | sep_tok |
+--------------------------------------------------------+-----------+-----------------+------------+--------+--------+------+------------+--------+-----------+--------------------+---------+---+----+------------+---------+
| data/datasets/entity_matching/structured/iTunes-Amazon | finetune  | entity_matching | 16         | 200    | 0.0005 | 1234 | False      | cuda   | 10        | 50                 | False   | 8 | 8  | t5-small   | .       |
+--------------------------------------------------------+-----------+-----------------+------------+--------+--------+------+------------+--------+-----------+--------------------+---------+---+----+------------+---------+
Number of Trainable Parameters: 60506624
Epoch: 0 | Train Loss: 1.1207 | Val Loss: 0.2777 | Train Acc: 0.6355 | Val Acc: 0.7523 | Train F1: 0.0087 | Val F1: 0.0000 | Train Time: 3.923143148422241 secs
Epoch: 67 | Train Loss: 0.0000 | Val Loss: 0.2840 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8026280403137207 secs
Epoch: 68 | Train Loss: 0.0000 | Val Loss: 0.2843 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.782472610473633 secs
Epoch: 69 | Train Loss: 0.0000 | Val Loss: 0.2847 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.7845101356506348 secs
Epoch: 70 | Train Loss: 0.0000 | Val Loss: 0.2852 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8122823238372803 secs
Epoch: 71 | Train Loss: 0.0000 | Val Loss: 0.2857 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.81845760345459 secs
Epoch: 72 | Train Loss: 0.0000 | Val Loss: 0.2870 | Train Acc: 1.0000 | Val Acc: 0.9633 | Train F1: 1.0000 | Val F1: 0.9259 | Train Time: 2.8218555450439453 secs
Epoch: 73 | Train Loss: 0.0000 | Val Loss: 0.2886 | Train Acc: 1.0000 | Val Acc: 0.9633 | Train F1: 1.0000 | Val F1: 0.9259 | Train Time: 2.790126085281372 secs
Epoch: 74 | Train Loss: 0.0000 | Val Loss: 0.2907 | Train Acc: 1.0000 | Val Acc: 0.9633 | Train F1: 1.0000 | Val F1: 0.9259 | Train Time: 2.8087191581726074 secs
Epoch: 75 | Train Loss: 0.0000 | Val Loss: 0.2912 | Train Acc: 1.0000 | Val Acc: 0.9633 | Train F1: 1.0000 | Val F1: 0.9259 | Train Time: 2.798325538635254 secs
Epoch: 76 | Train Loss: 0.0000 | Val Loss: 0.2922 | Train Acc: 1.0000 | Val Acc: 0.9633 | Train F1: 1.0000 | Val F1: 0.9259 | Train Time: 2.8177638053894043 secs
Epoch: 77 | Train Loss: 0.0000 | Val Loss: 0.2945 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8075296878814697 secs
Epoch: 78 | Train Loss: 0.0000 | Val Loss: 0.2950 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.810537338256836 secs
Epoch: 79 | Train Loss: 0.0000 | Val Loss: 0.2954 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8152241706848145 secs
Epoch: 80 | Train Loss: 0.0000 | Val Loss: 0.2960 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8279738426208496 secs
Epoch: 81 | Train Loss: 0.0000 | Val Loss: 0.2963 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.819315195083618 secs
Epoch: 82 | Train Loss: 0.0000 | Val Loss: 0.2965 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8132247924804688 secs
Epoch: 83 | Train Loss: 0.0000 | Val Loss: 0.2967 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8106625080108643 secs
Epoch: 84 | Train Loss: 0.0000 | Val Loss: 0.2970 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.825122594833374 secs
Epoch: 85 | Train Loss: 0.0000 | Val Loss: 0.2973 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8150863647460938 secs
Epoch: 86 | Train Loss: 0.0000 | Val Loss: 0.2976 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8021037578582764 secs
Epoch: 87 | Train Loss: 0.0000 | Val Loss: 0.2978 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.841531753540039 secs
Epoch: 88 | Train Loss: 0.0000 | Val Loss: 0.2984 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8090336322784424 secs
Epoch: 89 | Train Loss: 0.0000 | Val Loss: 0.2987 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.7989509105682373 secs
Epoch: 90 | Train Loss: 0.0000 | Val Loss: 0.2990 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8199241161346436 secs
Epoch: 91 | Train Loss: 0.0000 | Val Loss: 0.3067 | Train Acc: 1.0000 | Val Acc: 0.9450 | Train F1: 1.0000 | Val F1: 0.8929 | Train Time: 2.8072292804718018 secs
Epoch: 92 | Train Loss: 0.0000 | Val Loss: 0.3085 | Train Acc: 1.0000 | Val Acc: 0.9450 | Train F1: 1.0000 | Val F1: 0.8929 | Train Time: 2.7959046363830566 secs
Epoch: 93 | Train Loss: 0.0000 | Val Loss: 0.3090 | Train Acc: 1.0000 | Val Acc: 0.9450 | Train F1: 1.0000 | Val F1: 0.8929 | Train Time: 2.832519054412842 secs
Epoch: 94 | Train Loss: 0.0000 | Val Loss: 0.3094 | Train Acc: 1.0000 | Val Acc: 0.9450 | Train F1: 1.0000 | Val F1: 0.8929 | Train Time: 2.839689254760742 secs
Epoch: 95 | Train Loss: 0.0000 | Val Loss: 0.3110 | Train Acc: 1.0000 | Val Acc: 0.9450 | Train F1: 1.0000 | Val F1: 0.8929 | Train Time: 2.814349412918091 secs
Epoch: 96 | Train Loss: 0.0000 | Val Loss: 0.3118 | Train Acc: 1.0000 | Val Acc: 0.9450 | Train F1: 1.0000 | Val F1: 0.8929 | Train Time: 2.8336658477783203 secs
Epoch: 97 | Train Loss: 0.0000 | Val Loss: 0.3121 | Train Acc: 1.0000 | Val Acc: 0.9450 | Train F1: 1.0000 | Val F1: 0.8929 | Train Time: 2.8175606727600098 secs
Epoch: 98 | Train Loss: 0.0000 | Val Loss: 0.3124 | Train Acc: 1.0000 | Val Acc: 0.9450 | Train F1: 1.0000 | Val F1: 0.8929 | Train Time: 2.8268795013427734 secs
Epoch: 99 | Train Loss: 0.0000 | Val Loss: 0.3122 | Train Acc: 1.0000 | Val Acc: 0.9450 | Train F1: 1.0000 | Val F1: 0.8929 | Train Time: 2.8364720344543457 secs
Epoch: 100 | Train Loss: 0.0000 | Val Loss: 0.3122 | Train Acc: 1.0000 | Val Acc: 0.9450 | Train F1: 1.0000 | Val F1: 0.8929 | Train Time: 2.8185200691223145 secs
Epoch: 101 | Train Loss: 0.0000 | Val Loss: 0.3091 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8123440742492676 secs
Epoch: 102 | Train Loss: 0.0000 | Val Loss: 0.3087 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8706297874450684 secs
Epoch: 103 | Train Loss: 0.0000 | Val Loss: 0.3088 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8139147758483887 secs
Epoch: 104 | Train Loss: 0.0000 | Val Loss: 0.3090 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8194563388824463 secs
Epoch: 105 | Train Loss: 0.0000 | Val Loss: 0.3094 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.811939001083374 secs
Epoch: 106 | Train Loss: 0.0000 | Val Loss: 0.3095 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8249967098236084 secs
Epoch: 107 | Train Loss: 0.0000 | Val Loss: 0.3097 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.812896728515625 secs
Epoch: 108 | Train Loss: 0.0000 | Val Loss: 0.3100 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.803999185562134 secs
Epoch: 109 | Train Loss: 0.0000 | Val Loss: 0.3101 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.823784589767456 secs
Epoch: 110 | Train Loss: 0.0000 | Val Loss: 0.3103 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8116719722747803 secs
Epoch: 111 | Train Loss: 0.0000 | Val Loss: 0.3105 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8478333950042725 secs
Epoch: 112 | Train Loss: 0.0000 | Val Loss: 0.3107 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.796947479248047 secs
Epoch: 113 | Train Loss: 0.0000 | Val Loss: 0.3110 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8188865184783936 secs
Epoch: 114 | Train Loss: 0.0000 | Val Loss: 0.3111 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8414227962493896 secs
Epoch: 115 | Train Loss: 0.0000 | Val Loss: 0.3113 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.802809476852417 secs
Epoch: 116 | Train Loss: 0.0000 | Val Loss: 0.3115 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8125360012054443 secs
Epoch: 117 | Train Loss: 0.0000 | Val Loss: 0.3115 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8119256496429443 secs
Epoch: 118 | Train Loss: 0.0000 | Val Loss: 0.3117 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.7784934043884277 secs
Epoch: 119 | Train Loss: 0.0000 | Val Loss: 0.3121 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.816561460494995 secs
Epoch: 120 | Train Loss: 0.0000 | Val Loss: 0.3124 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.834306240081787 secs
Epoch: 121 | Train Loss: 0.0000 | Val Loss: 0.3125 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.778841972351074 secs
Epoch: 122 | Train Loss: 0.0000 | Val Loss: 0.3127 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8121650218963623 secs
Epoch: 123 | Train Loss: 0.0000 | Val Loss: 0.3128 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 2.8290178775787354 secs
